dia_semana,cuarto,parte_dia,contaminante,max,min,avg,stddev
2,1,9,monoxido_de_carbono,87,3,25.5419947506561680,14.9897384978431697
2,1,10,monoxido_de_carbono,90,4,28.0533245556287031,15.8478162880816678
2,1,11,monoxido_de_carbono,97,4,29.7188940092165899,16.2874169959256273
2,1,12,monoxido_de_carbono,99,4,30.6175115207373272,16.5315360025753680
2,1,13,monoxido_de_carbono,101,3,30.7840684660961159,16.4913275099799838
2,1,14,monoxido_de_carbono,103,4,30.5668202764976959,16.5673251713910763
2,1,15,monoxido_de_carbono,104,2,29.3791968400263331,16.5711939258827295
2,1,16,monoxido_de_carbono,97,1,26.1154855643044619,15.7284840277133643
2,1,17,monoxido_de_carbono,91,2,22.5528562048588313,14.4672927385303057
2,1,18,monoxido_de_carbono,83,2,20.1444517399868680,13.6779703516880608
2,1,19,monoxido_de_carbono,75,2,18.9389363099146422,13.3913430632871127
2,1,20,monoxido_de_carbono,79,1,18.7559055118110236,13.4843406869809445
2,1,21,monoxido_de_carbono,80,2,19.0793963254593176,13.5994040521735392
2,1,22,monoxido_de_carbono,59,2,14.8280423280423280,9.4268900588577017
2,1,23,monoxido_de_carbono,58,3,15.5167548500881834,9.7186902699372473
2,2,0,monoxido_de_carbono,72,1,13.6693840579710145,9.4256803386772054
2,2,1,monoxido_de_carbono,69,1,13.4682971014492754,9.3441741513017403
2,2,2,monoxido_de_carbono,68,1,13.0969202898550725,9.1209575816739679
2,2,3,monoxido_de_carbono,66,1,12.4483695652173913,8.7403907637374134
2,2,4,monoxido_de_carbono,65,1,11.7289211242067090,8.3015942872284433
2,2,5,monoxido_de_carbono,64,1,11.1359927470534905,7.8764046705030757
2,2,6,monoxido_de_carbono,64,1,11.0788043478260870,7.5465400393487159
2,2,7,monoxido_de_carbono,91,1,16.4772727272727273,11.3712180531148760
2,2,8,monoxido_de_carbono,92,1,18.5694444444444444,11.8396947124956992
2,2,9,monoxido_de_carbono,77,2,20.9330808080808081,12.4940644547179269
2,2,10,monoxido_de_carbono,78,2,22.6622474747474747,13.0211524884793183
2,2,11,monoxido_de_carbono,84,2,24.0410353535353535,13.4415355716179335
2,2,12,monoxido_de_carbono,77,3,25.0157828282828283,13.5580128648064449
2,2,13,monoxido_de_carbono,123,3,25.6559343434343434,14.2751475795850703
2,2,14,monoxido_de_carbono,97,3,25.5268477574226153,14.4465230566471823
2,2,15,monoxido_de_carbono,95,2,24.2223634053367217,14.4018737922312296
2,2,16,monoxido_de_carbono,91,1,22.3049242424242424,14.0619000124051976
2,2,17,monoxido_de_carbono,88,1,20.2700315457413249,13.3371781032985103
2,2,18,monoxido_de_carbono,86,2,18.9924242424242424,12.8883614338320665
2,2,19,monoxido_de_carbono,82,2,18.2990536277602524,12.6833086593466853
2,2,20,monoxido_de_carbono,86,2,18.1356466876971609,12.7513080127768764
2,2,21,monoxido_de_carbono,86,2,18.3545741324921136,12.9225238268895221
2,2,22,monoxido_de_carbono,58,2,13.6868778280542986,9.1271046673715043
2,2,23,monoxido_de_carbono,62,2,13.9628959276018100,9.3749144311569158
2,3,0,monoxido_de_carbono,71,3,15.1403212172442942,10.0341509360142310
2,3,1,monoxido_de_carbono,68,2,14.7314189189189189,9.7983295631661663
2,3,2,monoxido_de_carbono,63,2,14.0278716216216216,9.3687525923415176
2,3,3,monoxido_de_carbono,59,2,12.9788851351351351,8.7781173465096802
2,3,4,monoxido_de_carbono,50,1,11.8355932203389831,8.0649455130124098
2,3,5,monoxido_de_carbono,45,1,10.8110638297872340,7.3267645554000444
2,3,6,monoxido_de_carbono,63,1,10.2832909245122986,6.8268284323068760
2,3,7,monoxido_de_carbono,69,1,13.8464968152866242,10.1538203346550229
2,3,8,monoxido_de_carbono,69,2,15.4484076433121019,10.2559445374413077
2,3,9,monoxido_de_carbono,82,3,17.6358454718176061,11.2381076742385287
2,3,10,monoxido_de_carbono,85,3,19.3043202033036849,11.8311717374324952
2,3,11,monoxido_de_carbono,94,3,20.6416772554002541,12.2844519485844098
2,3,12,monoxido_de_carbono,104,3,21.8240152477763659,12.7081337670842463
2,3,13,monoxido_de_carbono,108,2,22.5044472681067344,13.0107654791294791
2,3,14,monoxido_de_carbono,72,2,22.7268106734434562,13.1488744013554117
2,3,15,monoxido_de_carbono,101,1,22.1899618805590851,13.6309126960269513
2,3,16,monoxido_de_carbono,114,2,20.8728544183089638,13.6995331285872907
2,3,17,monoxido_de_carbono,114,2,19.5638906547997457,13.5383920446052390
2,3,18,monoxido_de_carbono,110,2,18.8240152477763659,13.4278759546435954
2,3,19,monoxido_de_carbono,104,2,18.6419047619047619,13.5538371720886921
2,3,20,monoxido_de_carbono,98,2,18.7434920634920635,13.6762895666583087
2,3,21,monoxido_de_carbono,88,3,19.0863492063492063,13.8443483968597032
2,3,22,monoxido_de_carbono,83,3,15.1738396624472574,10.6224436125579344
2,3,23,monoxido_de_carbono,88,3,15.3670886075949367,10.8339476961159383
2,4,0,monoxido_de_carbono,88,1,17.4813559322033898,11.6001590257923322
2,4,1,monoxido_de_carbono,96,1,17.6389830508474576,12.1522783191370523
2,4,2,monoxido_de_carbono,102,2,17.3502968617472434,12.4046217698507301
2,4,3,monoxido_de_carbono,104,2,16.5698466780238501,12.2827505580914167
2,4,4,monoxido_de_carbono,97,1,15.6458511548331908,11.8680452733964489
2,4,5,monoxido_de_carbono,88,1,14.7519247219846022,11.3557834131263360
2,4,6,monoxido_de_carbono,85,1,14.1958939264328486,10.7645306498716625
2,4,7,monoxido_de_carbono,96,1,17.5255754475703325,12.6397998645368284
2,4,8,monoxido_de_carbono,90,1,19.8332268370607029,12.6343286723237626
2,4,9,monoxido_de_carbono,81,2,22.4420382165605096,13.3020320638800878
2,4,10,monoxido_de_carbono,84,3,24.4504731861198738,13.8148919187945059
2,4,11,monoxido_de_carbono,85,3,26.0368253968253968,14.2628230747943793
2,4,12,monoxido_de_carbono,91,4,26.9009523809523810,14.3217375184467844
2,4,13,monoxido_de_carbono,95,4,27.3786531130876747,14.3160298692467281
2,4,14,monoxido_de_carbono,96,3,27.5127064803049555,14.6193326154893327
2,4,15,monoxido_de_carbono,99,2,26.5317662007623888,14.5065456801919304
2,4,16,monoxido_de_carbono,98,2,24.0146217418944692,13.9226476238345528
2,4,17,monoxido_de_carbono,89,1,21.5089058524173028,13.1861006262298039
2,4,18,monoxido_de_carbono,86,1,19.8956743002544529,12.6976014963026091
2,4,19,monoxido_de_carbono,82,1,19.3214739517153748,12.6663711267645953
2,4,20,monoxido_de_carbono,81,1,19.3428571428571429,12.7427597885426225
2,4,21,monoxido_de_carbono,80,1,19.8273015873015873,12.9292627827952001
2,4,22,monoxido_de_carbono,73,2,16.3338983050847458,10.0552521128643316
2,4,23,monoxido_de_carbono,75,2,16.9830508474576271,10.4283028551372673
3,1,0,monoxido_de_carbono,59,3,16.2460317460317460,10.0764227680901764
3,1,1,monoxido_de_carbono,62,3,16.5546737213403880,10.2080783400902656
3,1,2,monoxido_de_carbono,67,2,16.6208112874779541,10.3292209626884225
3,1,3,monoxido_de_carbono,71,1,16.2931798051372896,10.2206142289372671
3,1,4,monoxido_de_carbono,72,1,15.6527900797165633,9.9321230808398234
3,1,5,monoxido_de_carbono,69,1,14.9619131975199291,9.6389319482185228
3,1,6,monoxido_de_carbono,67,1,14.4840425531914894,9.2413998854080979
3,1,7,monoxido_de_carbono,83,1,19.2465300727032386,12.9894911809305301
3,1,8,monoxido_de_carbono,85,2,22.4712491738268341,14.1460400571439453
3,1,9,monoxido_de_carbono,94,3,26.1541501976284585,15.9627518153964898
3,1,10,monoxido_de_carbono,102,1,28.4641211323238973,16.9146854555175984
3,1,11,monoxido_de_carbono,118,1,29.9558920342330481,17.3562237011271055
3,1,12,monoxido_de_carbono,126,1,30.8175230566534914,17.5471951210484262
3,1,13,monoxido_de_carbono,127,1,31.2325428194993412,17.7280584279849795
3,1,14,monoxido_de_carbono,128,1,30.9670619235836627,17.6828120274241918
3,1,15,monoxido_de_carbono,129,1,29.7226613965744401,17.5734308437560205
3,1,16,monoxido_de_carbono,119,2,26.3603425559947299,16.6687035309889023
3,1,17,monoxido_de_carbono,106,2,22.8992758393680053,15.5800789413212510
3,1,18,monoxido_de_carbono,96,1,20.5082290980908492,14.7358750200400728
3,1,19,monoxido_de_carbono,86,1,19.3423304805793285,14.2801350950681971
3,1,20,monoxido_de_carbono,84,1,19.2287409360580092,14.3237082951309279
3,1,21,monoxido_de_carbono,90,1,19.6818181818181818,14.5661340047039094
3,1,22,monoxido_de_carbono,64,1,15.1606354810238305,9.7512690277903945
3,1,23,monoxido_de_carbono,65,1,15.9691085613415711,10.0836570886942419
3,2,0,monoxido_de_carbono,67,2,13.9855203619909502,9.4746882632836879
3,2,1,monoxido_de_carbono,70,2,13.8361990950226244,9.4144388814776896
3,2,2,monoxido_de_carbono,68,2,13.4352941176470588,9.1903000775693677
3,2,3,monoxido_de_carbono,61,1,12.8271493212669683,8.8884994046798786
3,2,4,monoxido_de_carbono,61,1,12.0461538461538462,8.4131672030056678
3,2,5,monoxido_de_carbono,61,1,11.4488687782805430,7.9085214249313757
3,2,6,monoxido_de_carbono,62,1,11.3972850678733032,7.4256332291832934
3,2,7,monoxido_de_carbono,79,2,16.5968454258675079,11.3019112150594557
3,2,8,monoxido_de_carbono,79,2,18.6902208201892744,11.3526155716367528
3,2,9,monoxido_de_carbono,85,2,21.1753943217665615,12.4743990457301871
3,2,10,monoxido_de_carbono,93,2,23.1110410094637224,13.3146757903821631
3,2,11,monoxido_de_carbono,92,2,24.5931034482758621,13.8033083004163601
3,2,12,monoxido_de_carbono,85,2,25.2960609911054638,13.7828965106249294
3,2,13,monoxido_de_carbono,87,2,25.9419191919191919,14.1658049335744143
3,2,14,monoxido_de_carbono,96,2,25.7159090909090909,14.2314182489463392
3,2,15,monoxido_de_carbono,164,2,24.7127525252525253,15.1544231079260451
3,2,16,monoxido_de_carbono,176,2,22.6205808080808081,14.8493587361229971
3,2,17,monoxido_de_carbono,76,1,20.4766414141414141,13.2914540802770418
3,2,18,monoxido_de_carbono,81,1,19.1060606060606061,12.6626918998973406
3,2,19,monoxido_de_carbono,119,1,18.4134007585335019,12.5160399530446803
3,2,20,monoxido_de_carbono,127,1,18.2826498422712934,12.6468488527061949
3,2,21,monoxido_de_carbono,127,1,18.6719242902208202,13.0618526766994185
3,2,22,monoxido_de_carbono,52,1,13.8108597285067873,8.7924678364566638
3,2,23,monoxido_de_carbono,52,1,14.0968325791855204,8.9901636522696187
3,3,0,monoxido_de_carbono,88,2,15.3525423728813559,10.8000307217262191
3,3,1,monoxido_de_carbono,85,2,15.0033755274261603,10.5587955881277862
3,3,2,monoxido_de_carbono,75,2,14.2464135021097046,10.0385257569421274
3,3,3,monoxido_de_carbono,70,1,13.2168776371308017,9.3864687708349234
3,3,4,monoxido_de_carbono,58,1,12.1364406779661017,8.6168579004794243
3,3,5,monoxido_de_carbono,57,1,11.1432203389830508,7.8185961616862579
3,3,6,monoxido_de_carbono,55,1,10.5991525423728814,7.0809806991114910
3,3,7,monoxido_de_carbono,62,1,14.2113924050632911,10.2991171660213494
3,3,8,monoxido_de_carbono,58,2,15.6430379746835443,10.1678962242656690
3,3,9,monoxido_de_carbono,64,3,17.6329113924050633,10.6987977817920086
3,3,10,monoxido_de_carbono,91,1,19.3085173501577287,11.5630718536112108
3,3,11,monoxido_de_carbono,101,3,20.5722397476340694,11.9004174696766750
3,3,12,monoxido_de_carbono,117,3,21.7034700315457413,12.4104018900473758
3,3,13,monoxido_de_carbono,80,3,22.3343848580441640,12.2547861198886299
3,3,14,monoxido_de_carbono,77,3,22.5867507886435331,12.7927418304089880
3,3,15,monoxido_de_carbono,89,2,22.2006309148264984,13.5052879507250128
3,3,16,monoxido_de_carbono,80,1,20.8536277602523659,13.5569794923052250
3,3,17,monoxido_de_carbono,77,1,19.4706624605678233,13.2648545902609853
3,3,18,monoxido_de_carbono,73,1,18.5873817034700315,12.8878257591917434
3,3,19,monoxido_de_carbono,75,2,18.3854889589905363,12.9888128400451870
3,3,20,monoxido_de_carbono,80,2,18.6088328075709779,13.1798810831736927
3,3,21,monoxido_de_carbono,82,2,18.9791798107255521,13.3681437853674660
3,3,22,monoxido_de_carbono,68,2,15.0801687763713080,10.0395915564398897
3,3,23,monoxido_de_carbono,81,3,15.2784810126582278,10.2707478405538813
3,4,0,monoxido_de_carbono,76,2,17.2776371308016878,10.6320388998954669
3,4,1,monoxido_de_carbono,76,2,17.3907172995780591,10.7934421519932710
3,4,2,monoxido_de_carbono,75,2,17.0869198312236287,10.7499232892212707
3,4,3,monoxido_de_carbono,73,2,16.2927659574468085,10.5115855816364209
3,4,4,monoxido_de_carbono,71,2,15.3931623931623932,10.1504990374501990
3,4,5,monoxido_de_carbono,61,1,14.4179487179487179,9.5854458696970524
3,4,6,monoxido_de_carbono,59,1,13.8581196581196581,9.0351678580688129
3,4,7,monoxido_de_carbono,86,1,17.5480769230769231,11.6560828869999892
3,4,8,monoxido_de_carbono,95,2,19.9044871794871795,12.0841280394780150
3,4,9,monoxido_de_carbono,96,3,22.6305732484076433,13.2075584440723184
3,4,10,monoxido_de_carbono,95,4,24.6647619047619048,13.8515682506480029
3,4,11,monoxido_de_carbono,97,2,26.0166134185303514,14.1136138964967100
3,4,12,monoxido_de_carbono,93,2,27.1512071156289708,14.2731506931643403
3,4,13,monoxido_de_carbono,87,4,27.5800508259212198,14.0481737154672628
3,4,14,monoxido_de_carbono,89,4,27.6130876747141042,14.1391542766148279
3,4,15,monoxido_de_carbono,87,4,26.6035578144853875,14.1602539134715131
3,4,16,monoxido_de_carbono,86,3,24.1785260482846252,13.7680087045112125
3,4,17,monoxido_de_carbono,85,2,21.8654453569172457,13.2521100068639017
3,4,18,monoxido_de_carbono,84,2,20.1415873015873016,12.8352730820210700
3,4,19,monoxido_de_carbono,83,1,19.4704761904761905,12.8043724946892845
3,4,20,monoxido_de_carbono,79,1,19.5257142857142857,12.9455096042799157
3,4,21,monoxido_de_carbono,78,1,19.9758730158730159,13.1500741170918261
3,4,22,monoxido_de_carbono,64,2,16.6278481012658228,10.4737800446091684
3,4,23,monoxido_de_carbono,71,2,17.3223628691983122,10.9221313795244705
4,1,0,monoxido_de_carbono,65,1,16.6063548102383054,10.4399864210242931
4,1,1,monoxido_de_carbono,65,1,17.1022927689594356,10.8851070365674084
4,1,2,monoxido_de_carbono,70,1,17.1940035273368607,11.0768525782238842
4,1,3,monoxido_de_carbono,73,1,16.8981399468556244,10.9689797173976579
4,1,4,monoxido_de_carbono,73,1,16.2400354295837024,10.6806459150120785
4,1,5,monoxido_de_carbono,70,1,15.5035398230088496,10.3367774890447844
4,1,6,monoxido_de_carbono,65,1,15.0265486725663717,9.8866563114237587
4,1,7,monoxido_de_carbono,89,1,19.6953642384105960,13.5112026157200752
4,1,8,monoxido_de_carbono,86,1,22.7549668874172185,14.2197404706012613
4,1,9,monoxido_de_carbono,93,1,26.2627062706270627,15.7160538310775677
4,1,10,monoxido_de_carbono,99,1,28.5221122112211221,16.3979170560983659
4,1,11,monoxido_de_carbono,150,1,30.4343234323432343,17.8725898631339377
4,1,12,monoxido_de_carbono,109,1,31.0877887788778878,17.4970336057741887
4,1,13,monoxido_de_carbono,109,1,31.2589167767503303,17.4045694599320873
4,1,14,monoxido_de_carbono,109,1,30.9458388375165125,17.2145506089085308
4,1,15,monoxido_de_carbono,106,1,29.6021150033046927,17.0481436488847336
4,1,16,monoxido_de_carbono,94,1,26.2857142857142857,16.1615064117203008
4,1,17,monoxido_de_carbono,82,2,22.7610853739245533,14.8806900034952574
4,1,18,monoxido_de_carbono,80,1,20.3399470899470899,14.0521216392769154
4,1,19,monoxido_de_carbono,80,1,19.0165016501650165,13.5679362941896031
4,1,20,monoxido_de_carbono,77,1,18.7617161716171617,13.4194839406165757
4,1,21,monoxido_de_carbono,78,1,19.2066006600660066,13.6925655032828106
4,1,22,monoxido_de_carbono,76,1,14.9594713656387665,9.3590978327157760
4,1,23,monoxido_de_carbono,80,1,15.7330396475770925,9.6962742628060718
4,2,0,monoxido_de_carbono,56,1,14.3221719457013575,9.3255000831117921
4,2,1,monoxido_de_carbono,57,1,14.2805429864253394,9.4126914628316538
4,2,2,monoxido_de_carbono,62,1,14.0108597285067873,9.3782177899638528
4,2,3,monoxido_de_carbono,69,1,13.4687782805429864,9.2039675622246931
4,2,4,monoxido_de_carbono,74,1,12.8479638009049774,8.9513812551750935
4,2,5,monoxido_de_carbono,79,1,12.3170289855072464,8.6230120683331259
4,2,6,monoxido_de_carbono,83,1,12.2606334841628959,8.2827598121387471
4,2,7,monoxido_de_carbono,83,2,17.2974842767295597,11.3071508959020208
4,2,8,monoxido_de_carbono,79,3,19.5000000000000000,11.9675852320747204
4,2,9,monoxido_de_carbono,75,3,21.6679245283018868,12.4376522928130788
4,2,10,monoxido_de_carbono,73,4,23.3654088050314465,12.9299973567373145
4,2,11,monoxido_de_carbono,75,4,24.7383647798742138,13.5036801209272033
4,2,12,monoxido_de_carbono,79,3,25.7308176100628931,13.8136658089690206
4,2,13,monoxido_de_carbono,85,3,26.1050975456261800,14.1717925195724212
4,2,14,monoxido_de_carbono,90,3,25.9723096286972939,14.5524064164179975
4,2,15,monoxido_de_carbono,82,2,24.7784770295783512,14.7192454407176694
4,2,16,monoxido_de_carbono,82,2,22.8011327879169289,14.3398644192450814
4,2,17,monoxido_de_carbono,79,1,20.6607929515418502,13.5793722148214810
4,2,18,monoxido_de_carbono,80,1,19.2511013215859031,13.1647861190232299
4,2,19,monoxido_de_carbono,87,1,18.4761006289308176,13.0088944695644265
4,2,20,monoxido_de_carbono,95,1,18.4566037735849057,13.3327106812433425
4,2,21,monoxido_de_carbono,106,1,18.7899371069182390,13.8454073464859206
4,2,22,monoxido_de_carbono,100,2,13.8723981900452489,9.5665578510069853
4,2,23,monoxido_de_carbono,97,2,14.2742081447963801,9.8999485310167865
4,3,0,monoxido_de_carbono,89,2,15.2540084388185654,10.3089333906062150
4,3,1,monoxido_de_carbono,92,2,14.9147679324894515,10.2236143398465864
4,3,2,monoxido_de_carbono,86,2,14.2641350210970464,9.9388470419005064
4,3,3,monoxido_de_carbono,86,1,13.3282700421940928,9.4496041920535001
4,3,4,monoxido_de_carbono,82,1,12.1677966101694915,8.7927208053771191
4,3,5,monoxido_de_carbono,71,1,11.1093220338983051,8.0763373076366489
4,3,6,monoxido_de_carbono,70,1,10.5279661016949153,7.4524262785590264
4,3,7,monoxido_de_carbono,87,1,14.5498412698412698,11.4776130769552071
4,3,8,monoxido_de_carbono,87,2,16.0323809523809524,11.4270613451429335
4,3,9,monoxido_de_carbono,84,3,18.0088888888888889,11.9069314366069215
4,3,10,monoxido_de_carbono,81,3,19.5962025316455696,12.1278908325019737
4,3,11,monoxido_de_carbono,88,3,20.9329113924050633,12.5125621135103786
4,3,12,monoxido_de_carbono,93,3,21.8229299363057325,12.5226824037024146
4,3,13,monoxido_de_carbono,98,3,22.8314465408805031,13.1698692019825741
4,3,14,monoxido_de_carbono,82,1,22.8082278481012658,13.0138741436479914
4,3,15,monoxido_de_carbono,82,3,22.2386075949367089,13.3216895654975497
4,3,16,monoxido_de_carbono,90,3,21.0386075949367089,13.4252002068210950
4,3,17,monoxido_de_carbono,91,2,19.6449367088607595,13.2186227830177366
4,3,18,monoxido_de_carbono,91,2,18.7727848101265823,13.0027869996142443
4,3,19,monoxido_de_carbono,75,2,18.4736507936507937,12.9319069101532526
4,3,20,monoxido_de_carbono,81,2,18.5183544303797468,13.0565212492477346
4,3,21,monoxido_de_carbono,74,3,18.7949367088607595,13.0575177983268745
4,3,22,monoxido_de_carbono,68,3,14.9949367088607595,9.9981404360644923
4,3,23,monoxido_de_carbono,72,2,15.2810126582278481,10.3584988764616469
4,4,0,monoxido_de_carbono,75,2,17.8059071729957806,11.3843835164144177
4,4,1,monoxido_de_carbono,87,2,17.9679324894514768,11.6958492519854327
4,4,2,monoxido_de_carbono,95,2,17.7510548523206751,11.8307161910185248
4,4,3,monoxido_de_carbono,91,2,17.0629787234042553,11.5987479341928909
4,4,4,monoxido_de_carbono,87,1,16.1820512820512821,11.2351117367526246
4,4,5,monoxido_de_carbono,79,1,15.2222222222222222,10.7193860432749647
4,4,6,monoxido_de_carbono,74,1,14.6333333333333333,10.0886447444715773
4,4,7,monoxido_de_carbono,80,1,17.8700636942675159,11.5726291057451567
4,4,8,monoxido_de_carbono,80,1,20.1717948717948718,11.8778786787819717
4,4,9,monoxido_de_carbono,80,2,22.7588607594936709,12.7230231178504602
4,4,10,monoxido_de_carbono,80,3,24.7955835962145110,13.4179081179162148
4,4,11,monoxido_de_carbono,81,4,26.3924764890282132,13.9458153290921644
4,4,12,monoxido_de_carbono,89,3,27.1678233438485804,14.0230996072564331
4,4,13,monoxido_de_carbono,83,3,27.6056782334384858,14.0884773843746962
4,4,14,monoxido_de_carbono,83,3,27.5627760252365931,14.1684046123237092
4,4,15,monoxido_de_carbono,84,3,26.6025236593059937,14.1981288314337975
4,4,16,monoxido_de_carbono,82,1,24.1167192429022082,13.6509380791929103
4,4,17,monoxido_de_carbono,81,1,21.5766561514195584,12.8950928405798347
4,4,18,monoxido_de_carbono,82,1,19.8649842271293375,12.3951946391251361
4,4,19,monoxido_de_carbono,85,1,19.1791798107255521,12.2541765950974674
4,4,20,monoxido_de_carbono,82,1,19.2082018927444795,12.3335199969339306
4,4,21,monoxido_de_carbono,79,1,19.6170347003154574,12.4761525059996679
4,4,22,monoxido_de_carbono,80,1,16.7012658227848101,10.7434081023247057
4,4,23,monoxido_de_carbono,76,1,17.4084388185654008,11.1815604273759310
5,1,0,monoxido_de_carbono,84,1,16.5342105263157895,10.1520341746689753
5,1,1,monoxido_de_carbono,90,1,16.8757709251101322,10.4584288218596788
5,1,2,monoxido_de_carbono,93,1,17.0229074889867841,10.6946311839102007
5,1,3,monoxido_de_carbono,91,1,16.6911504424778761,10.6569509539760729
5,1,4,monoxido_de_carbono,87,1,16.0601769911504425,10.4313483033869479
5,1,5,monoxido_de_carbono,84,1,15.4061946902654867,10.1663992943517120
5,1,6,monoxido_de_carbono,79,1,14.9548272807794508,9.7508272149230225
5,1,7,monoxido_de_carbono,104,1,19.5611842105263158,12.9362723676691645
5,1,8,monoxido_de_carbono,104,1,22.5236842105263158,13.9011640399115494
5,1,9,monoxido_de_carbono,99,1,25.7488524590163934,15.2480972198711591
5,1,10,monoxido_de_carbono,95,1,27.9464052287581699,15.8955387620801986
5,1,11,monoxido_de_carbono,98,1,29.4196078431372549,16.2751563445146343
5,1,12,monoxido_de_carbono,99,1,30.1699346405228758,16.3115878633037638
5,1,13,monoxido_de_carbono,99,1,30.4708960104643558,16.3104886048548701
5,1,14,monoxido_de_carbono,99,1,30.3361674296926095,16.2962031428327658
5,1,15,monoxido_de_carbono,95,1,29.2633289986996099,16.3180082168029255
5,1,16,monoxido_de_carbono,88,1,25.9133289560078792,15.3324644928948855
5,1,17,monoxido_de_carbono,78,1,22.6198292843072882,14.2661688972088269
5,1,18,monoxido_de_carbono,76,1,20.3729481286933684,13.5182789927936228
5,1,19,monoxido_de_carbono,75,1,19.2521339461588969,13.1417316996713377
5,1,20,monoxido_de_carbono,76,1,19.0951443569553806,13.2554874492378370
5,1,21,monoxido_de_carbono,83,1,19.5777049180327869,13.5565802263164635
5,1,22,monoxido_de_carbono,63,3,15.4421052631578947,9.2659078950595254
5,1,23,monoxido_de_carbono,62,4,16.3017543859649123,9.6813224273924807
5,2,0,monoxido_de_carbono,90,2,14.4805429864253394,10.0596874354575043
5,2,1,monoxido_de_carbono,86,2,14.5266968325791855,10.1133728391805263
5,2,2,monoxido_de_carbono,87,2,14.2977375565610860,9.9960610151570310
5,2,3,monoxido_de_carbono,83,2,13.8007246376811594,9.7375421687882851
5,2,4,monoxido_de_carbono,74,2,13.2117647058823529,9.3123363257099587
5,2,5,monoxido_de_carbono,64,2,12.6561085972850679,8.8251596686179987
5,2,6,monoxido_de_carbono,60,2,12.6244343891402715,8.4022049098654480
5,2,7,monoxido_de_carbono,76,2,17.5603773584905660,11.3686911708733687
5,2,8,monoxido_de_carbono,81,3,19.8144654088050314,12.1643421191485446
5,2,9,monoxido_de_carbono,88,2,22.0905660377358491,13.0170280716395285
5,2,10,monoxido_de_carbono,85,2,23.7949685534591195,13.5024217520716135
5,2,11,monoxido_de_carbono,83,2,25.0974842767295597,13.9827253384286687
5,2,12,monoxido_de_carbono,82,2,26.0176100628930818,14.2815240815989504
5,2,13,monoxido_de_carbono,89,2,26.3945877910635620,14.5388733122030173
5,2,14,monoxido_de_carbono,82,2,25.9597230962869729,14.4086067521424715
5,2,15,monoxido_de_carbono,82,2,24.8671284634760705,14.7776411966092769
5,2,16,monoxido_de_carbono,82,1,22.8080553807426054,14.3983113884316610
5,2,17,monoxido_de_carbono,79,2,20.8300818124606671,13.7732199654795271
5,2,18,monoxido_de_carbono,84,1,19.3103229892336922,13.2153351634542589
5,2,19,monoxido_de_carbono,91,2,18.7652611705475142,13.1598255717343166
5,2,20,monoxido_de_carbono,91,1,18.6431718061674009,13.1481741176683733
5,2,21,monoxido_de_carbono,83,2,18.9603524229074890,13.2907920200624670
5,2,22,monoxido_de_carbono,59,3,14.4859728506787330,9.3478487304268786
5,2,23,monoxido_de_carbono,64,2,14.9438914027149321,9.6004661565456579
5,3,0,monoxido_de_carbono,77,1,15.2288135593220339,10.5137020471882754
5,3,1,monoxido_de_carbono,81,1,14.8974576271186441,10.3633968143103450
5,3,2,monoxido_de_carbono,81,1,14.3338983050847458,10.1407584650162461
5,3,3,monoxido_de_carbono,81,1,13.4152542372881356,9.6724351229446460
5,3,4,monoxido_de_carbono,76,1,12.3948717948717949,8.9988864072381607
5,3,5,monoxido_de_carbono,67,1,11.4063301967493584,8.1480307498058001
5,3,6,monoxido_de_carbono,56,1,10.8376068376068376,7.2938532601044353
5,3,7,monoxido_de_carbono,90,2,14.8938906752411576,12.2970393304383113
5,3,8,monoxido_de_carbono,84,2,16.4523961661341853,11.9757775434975741
5,3,9,monoxido_de_carbono,78,2,18.1795527156549521,11.4828501525490506
5,3,10,monoxido_de_carbono,75,3,19.8615873015873016,12.1541304996755047
5,3,11,monoxido_de_carbono,81,3,21.1250793650793651,12.3493812345976625
5,3,12,monoxido_de_carbono,83,3,22.2571428571428571,12.7057615607212469
5,3,13,monoxido_de_carbono,86,3,23.1022222222222222,13.3014731589058070
5,3,14,monoxido_de_carbono,92,3,23.2939682539682540,13.4658231959508444
5,3,15,monoxido_de_carbono,101,3,22.6876190476190476,13.6988927425053658
5,3,16,monoxido_de_carbono,101,3,21.2977777777777778,13.5522271368915508
5,3,17,monoxido_de_carbono,99,2,19.9441269841269841,13.3033964760263450
5,3,18,monoxido_de_carbono,101,1,19.1911111111111111,13.0323972123358344
5,3,19,monoxido_de_carbono,103,1,19.0273885350318471,13.0820283629331503
5,3,20,monoxido_de_carbono,106,2,19.1377777777777778,13.1549050239622688
5,3,21,monoxido_de_carbono,98,3,19.4838095238095238,13.1366906461517909
5,3,22,monoxido_de_carbono,68,3,15.8025423728813559,10.1423704334454926
5,3,23,monoxido_de_carbono,69,3,16.2110169491525424,10.4339457412662796
5,4,0,monoxido_de_carbono,79,2,17.8818565400843882,11.4989519174138851
5,4,1,monoxido_de_carbono,84,2,18.1535864978902954,11.8035026601626260
5,4,2,monoxido_de_carbono,86,1,18.0008438818565401,11.9805232972709141
5,4,3,monoxido_de_carbono,84,1,17.3514893617021277,11.8168099482905244
5,4,4,monoxido_de_carbono,77,1,16.4714893617021277,11.3999908430287285
5,4,5,monoxido_de_carbono,72,1,15.5914893617021277,10.9050382559732165
5,4,6,monoxido_de_carbono,72,1,15.0629787234042553,10.3695490010857416
